political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,Election Day Votes
BRAZORIA COUNTY,11/8/2022,General Election,,,49 - L-S,0,Railroad Commissioner,Hunter Wayne Crow,GRE,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,49 - L-S,0,"Justice, Supreme Court, Place 3",Debra Lehrmann,REP,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,49 - L-S,0,"Justice, Supreme Court, Place 3",Erin A. Nowell,DEM,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,49 - L-S,0,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,LIB,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,49 - L-S,0,"Justice, Supreme Court, Place 5",Rebeca Huddle,REP,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,49 - L-S,0,"Justice, Supreme Court, Place 5",Amanda Reichek,DEM,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,49 - L-S,0,"Justice, Supreme Court, Place 9",Evan Young,REP,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,49 - L-S,0,"Justice, Supreme Court, Place 9",Julia Maldonado,DEM,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,49 - L-S,0,"Judge, Court of Criminal Appeals Place 5",Scott Walker,REP,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,49 - L-S,0,"Judge, Court of Criminal Appeals Place 5",Dana Huffman,DEM,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,49 - L-S,0,"Judge, Court of Criminal Appeals Place 6","Jesse F. McClure, III",REP,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,49 - L-S,0,"Judge, Court of Criminal Appeals Place 6",Robert Johnson,DEM,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,Governor,Greg Abbott,REP,2,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,Governor,Beto O'Rourke,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,Governor,Mark Tippetts,LIB,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,Governor,Delilah Barrios,GRE,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,Governor,Jacqueline Abernathy,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,Governor,Mark V Goloby,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,Governor,Rejected write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,Governor,Unassigned write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,Lieutenant Governor,Dan Patrick,REP,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,Lieutenant Governor,Mike Collier,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,Lieutenant Governor,Shanna Steele,LIB,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,Attorney General,Ken Paxton,REP,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,Attorney General,Rochelle Mercedes Garza,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,Attorney General,Mark Ash,LIB,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,Comptroller of Public Accounts,Glenn Hegar,REP,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,Comptroller of Public Accounts,Janet T. Dudding,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,LIB,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,Commissioner of the General Land Office,Dawn Buckingham,REP,2,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,Commissioner of the General Land Office,Jay Kleberg,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,Commissioner of the General Land Office,"Alfred Molison, Jr.",GRE,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,Commissioner of the General Land Office,Carrie Evelyn Menger,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,Commissioner of the General Land Office,Rejected write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,Commissioner of the General Land Office,Unassigned write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,Commissioner of Agriculture,Sid Miller,REP,2,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,Commissioner of Agriculture,Susan Hays,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,Railroad Commissioner,Wayne Christian,REP,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,Railroad Commissioner,Luke Warford,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,Railroad Commissioner,Jaime Andres Diez,LIB,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,Railroad Commissioner,Hunter Wayne Crow,GRE,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,"Justice, Supreme Court, Place 3",Debra Lehrmann,REP,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,"Justice, Supreme Court, Place 3",Erin A. Nowell,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,LIB,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,"Justice, Supreme Court, Place 5",Rebeca Huddle,REP,2,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,"Justice, Supreme Court, Place 5",Amanda Reichek,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,"Justice, Supreme Court, Place 9",Evan Young,REP,2,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,"Justice, Supreme Court, Place 9",Julia Maldonado,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,"Judge, Court of Criminal Appeals Place 5",Scott Walker,REP,2,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,"Judge, Court of Criminal Appeals Place 5",Dana Huffman,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,"Judge, Court of Criminal Appeals Place 6","Jesse F. McClure, III",REP,2,0
BRAZORIA COUNTY,11/8/2022,General Election,,,50 - L-S,0,"Judge, Court of Criminal Appeals Place 6",Robert Johnson,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,Governor,Greg Abbott,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,Governor,Beto O'Rourke,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,Governor,Mark Tippetts,LIB,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,Governor,Delilah Barrios,GRE,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,Governor,Jacqueline Abernathy,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,Governor,Mark V Goloby,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,Governor,Rejected write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,Governor,Unassigned write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,Lieutenant Governor,Dan Patrick,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,Lieutenant Governor,Mike Collier,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,Lieutenant Governor,Shanna Steele,LIB,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,Attorney General,Ken Paxton,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,Attorney General,Rochelle Mercedes Garza,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,Attorney General,Mark Ash,LIB,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,Comptroller of Public Accounts,Glenn Hegar,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,Comptroller of Public Accounts,Janet T. Dudding,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,LIB,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,Commissioner of the General Land Office,Dawn Buckingham,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,Commissioner of the General Land Office,Jay Kleberg,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,Commissioner of the General Land Office,"Alfred Molison, Jr.",GRE,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,Commissioner of the General Land Office,Carrie Evelyn Menger,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,Commissioner of the General Land Office,Rejected write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,Commissioner of the General Land Office,Unassigned write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,Commissioner of Agriculture,Sid Miller,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,Commissioner of Agriculture,Susan Hays,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,Railroad Commissioner,Wayne Christian,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,Railroad Commissioner,Luke Warford,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,Railroad Commissioner,Jaime Andres Diez,LIB,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,Railroad Commissioner,Hunter Wayne Crow,GRE,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,"Justice, Supreme Court, Place 3",Debra Lehrmann,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,"Justice, Supreme Court, Place 3",Erin A. Nowell,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,LIB,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,"Justice, Supreme Court, Place 5",Rebeca Huddle,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,"Justice, Supreme Court, Place 5",Amanda Reichek,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,"Justice, Supreme Court, Place 9",Evan Young,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,"Justice, Supreme Court, Place 9",Julia Maldonado,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,"Judge, Court of Criminal Appeals Place 5",Scott Walker,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,"Judge, Court of Criminal Appeals Place 5",Dana Huffman,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,"Judge, Court of Criminal Appeals Place 6","Jesse F. McClure, III",REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,53 - L-S,0,"Judge, Court of Criminal Appeals Place 6",Robert Johnson,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,Governor,Greg Abbott,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,Governor,Beto O'Rourke,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,Governor,Mark Tippetts,LIB,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,Governor,Delilah Barrios,GRE,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,Governor,Jacqueline Abernathy,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,Governor,Mark V Goloby,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,Governor,Rejected write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,Governor,Unassigned write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,Lieutenant Governor,Dan Patrick,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,Lieutenant Governor,Mike Collier,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,Lieutenant Governor,Shanna Steele,LIB,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,Attorney General,Ken Paxton,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,Attorney General,Rochelle Mercedes Garza,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,Attorney General,Mark Ash,LIB,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,Comptroller of Public Accounts,Glenn Hegar,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,Comptroller of Public Accounts,Janet T. Dudding,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,LIB,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,Commissioner of the General Land Office,Dawn Buckingham,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,Commissioner of the General Land Office,Jay Kleberg,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,Commissioner of the General Land Office,"Alfred Molison, Jr.",GRE,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,Commissioner of the General Land Office,Carrie Evelyn Menger,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,Commissioner of the General Land Office,Rejected write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,Commissioner of the General Land Office,Unassigned write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,Commissioner of Agriculture,Sid Miller,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,Commissioner of Agriculture,Susan Hays,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,Railroad Commissioner,Wayne Christian,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,Railroad Commissioner,Luke Warford,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,Railroad Commissioner,Jaime Andres Diez,LIB,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,Railroad Commissioner,Hunter Wayne Crow,GRE,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,"Justice, Supreme Court, Place 3",Debra Lehrmann,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,"Justice, Supreme Court, Place 3",Erin A. Nowell,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,LIB,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,"Justice, Supreme Court, Place 5",Rebeca Huddle,REP,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,"Justice, Supreme Court, Place 5",Amanda Reichek,DEM,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,"Justice, Supreme Court, Place 9",Evan Young,REP,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,"Justice, Supreme Court, Place 9",Julia Maldonado,DEM,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,"Judge, Court of Criminal Appeals Place 5",Scott Walker,REP,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,"Judge, Court of Criminal Appeals Place 5",Dana Huffman,DEM,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,"Judge, Court of Criminal Appeals Place 6","Jesse F. McClure, III",REP,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,54 - L-S,0,"Judge, Court of Criminal Appeals Place 6",Robert Johnson,DEM,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,Governor,Greg Abbott,REP,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,Governor,Beto O'Rourke,DEM,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,Governor,Mark Tippetts,LIB,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,Governor,Delilah Barrios,GRE,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,Governor,Jacqueline Abernathy,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,Governor,Mark V Goloby,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,Governor,Rejected write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,Governor,Unassigned write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,Lieutenant Governor,Dan Patrick,REP,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,Lieutenant Governor,Mike Collier,DEM,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,Lieutenant Governor,Shanna Steele,LIB,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,Attorney General,Ken Paxton,REP,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,Attorney General,Rochelle Mercedes Garza,DEM,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,Attorney General,Mark Ash,LIB,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,Comptroller of Public Accounts,Glenn Hegar,REP,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,Comptroller of Public Accounts,Janet T. Dudding,DEM,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,LIB,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,Commissioner of the General Land Office,Dawn Buckingham,REP,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,Commissioner of the General Land Office,Jay Kleberg,DEM,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,Commissioner of the General Land Office,"Alfred Molison, Jr.",GRE,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,Commissioner of the General Land Office,Carrie Evelyn Menger,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,Commissioner of the General Land Office,Rejected write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,Commissioner of the General Land Office,Unassigned write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,Commissioner of Agriculture,Sid Miller,REP,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,Commissioner of Agriculture,Susan Hays,DEM,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,Railroad Commissioner,Wayne Christian,REP,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,Railroad Commissioner,Luke Warford,DEM,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,Railroad Commissioner,Jaime Andres Diez,LIB,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,Railroad Commissioner,Hunter Wayne Crow,GRE,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,"Justice, Supreme Court, Place 3",Debra Lehrmann,REP,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,"Justice, Supreme Court, Place 3",Erin A. Nowell,DEM,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,LIB,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,"Justice, Supreme Court, Place 5",Rebeca Huddle,REP,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,"Justice, Supreme Court, Place 5",Amanda Reichek,DEM,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,"Justice, Supreme Court, Place 9",Evan Young,REP,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,"Justice, Supreme Court, Place 9",Julia Maldonado,DEM,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,"Judge, Court of Criminal Appeals Place 5",Scott Walker,REP,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,"Judge, Court of Criminal Appeals Place 5",Dana Huffman,DEM,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,"Judge, Court of Criminal Appeals Place 6","Jesse F. McClure, III",REP,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,55 - L-S,0,"Judge, Court of Criminal Appeals Place 6",Robert Johnson,DEM,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,56 - L-S,0,Governor,Greg Abbott,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,56 - L-S,0,Governor,Beto O'Rourke,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,56 - L-S,0,Governor,Mark Tippetts,LIB,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,56 - L-S,0,Governor,Delilah Barrios,GRE,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,56 - L-S,0,Governor,Jacqueline Abernathy,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,56 - L-S,0,Governor,Mark V Goloby,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,56 - L-S,0,Governor,Rejected write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,56 - L-S,0,Governor,Unassigned write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,56 - L-S,0,Lieutenant Governor,Dan Patrick,REP,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,56 - L-S,0,Lieutenant Governor,Mike Collier,DEM,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,56 - L-S,0,Lieutenant Governor,Shanna Steele,LIB,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,56 - L-S,0,Attorney General,Ken Paxton,REP,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,56 - L-S,0,Attorney General,Rochelle Mercedes Garza,DEM,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,56 - L-S,0,Attorney General,Mark Ash,LIB,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,56 - L-S,0,Comptroller of Public Accounts,Glenn Hegar,REP,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,56 - L-S,0,Comptroller of Public Accounts,Janet T. Dudding,DEM,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,56 - L-S,0,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,LIB,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,56 - L-S,0,Commissioner of the General Land Office,Dawn Buckingham,REP,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,56 - L-S,0,Commissioner of the General Land Office,Jay Kleberg,DEM,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,56 - L-S,0,Commissioner of the General Land Office,"Alfred Molison, Jr.",GRE,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,56 - L-S,0,Commissioner of the General Land Office,Carrie Evelyn Menger,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,56 - L-S,0,Commissioner of the General Land Office,Rejected write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,56 - L-S,0,Commissioner of the General Land Office,Unassigned write-ins,,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,56 - L-S,0,Commissioner of Agriculture,Sid Miller,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,56 - L-S,0,Commissioner of Agriculture,Susan Hays,DEM,1,0
BRAZORIA COUNTY,11/8/2022,General Election,,,56 - L-S,0,Railroad Commissioner,Wayne Christian,REP,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,56 - L-S,0,Railroad Commissioner,Luke Warford,DEM,0,0
BRAZORIA COUNTY,11/8/2022,General Election,,,56 - L-S,0,Railroad Commissioner,Jaime Andres Diez,LIB,0,0
